Season,Player,Team,Pos,name,GSIS_ID
2018,Garrett Celek,SF,TE,G.Celek,00-0028903
2018,George Kittle,SF,TE,G.Kittle,00-0033288
2018,Godwin Igwebuike,SF,DB,G.Igwebuike,00-0034614
2018,Greg Mabin,SF,CB,G.Mabin,00-0033430
2018,James Onwualu,SF,LB,J.Onwualu,00-0033704
2018,Jaquiski Tartt,SF,SS,J.Tartt,00-0032057
2018,Jeff Wilson,SF,RB,J.Wilson,00-0034115
2018,Jimmie Ward,SF,CB,J.Ward,00-0031298
2018,Jimmy Garoppolo,SF,QB,J.Garoppolo,00-0031345
2018,Jullian Taylor,SF,DT,J.Taylor,00-0034283
2018,K'Waun Williams,SF,DB,K.Williams,00-0031253
2018,Kendrick Bourne,SF,WR,K.Bourne,00-0033307
2018,Kyle Juszczyk,SF,FB,K.Juszczyk,00-0029892
2018,Malcolm Smith,SF,OLB,M.Smith,00-0028180
2018,Marcell Harris,SF,DB,M.Harris,00-0034730
2018,Mark Nzeocha,SF,OLB,M.Nzeocha,00-0031961
2018,Marquise Goodwin,SF,WR,M.Goodwin,00-0030068
2018,Matt Breida,SF,RB,M.Breida,00-0033308
2018,Nick Mullens,SF,QB,N.Mullens,00-0033319
2018,Pierre Garcon,SF,WR,P.Garcon,00-0026345
2018,Pita Taumoepenu,SF,DE,P.Taumoepenu,00-0033298
2018,Raheem Mostert,SF,RB,R.Mostert,00-0031687
2018,Richard Sherman,SF,CB,R.Sherman,00-0028092
2018,Richie James,SF,WR,R.James,00-0034286
2018,Robbie Gould,SF,K,R.Gould,00-0023252
2018,Ronald Blair,SF,DE,R.Blair,00-0032413
2018,Ross Dwelley,SF,TE,R.Dwelley,00-0034073
2018,Ryan Delaire,SF,DE,R.Delaire,00-0031843
2018,Sheldon Day,SF,DT,S.Day,00-0033010
2018,Solomon Thomas,SF,DE,S.Thomas,00-0033870
2018,Tarvarius Moore,SF,DB,T.Moore,00-0034263
2018,Terence Garvin,SF,LB,T.Garvin,00-0030033
2018,Trent Taylor,SF,WR,T.Taylor,00-0033292
2018,Tyree Robinson,SF,DB,T.Robinson,00-0034569
2018,Tyvis Powell,SF,DB,T.Powell,00-0032479
2018,Adam Humphries,TB,WR,A.Humphries,00-0032009
2018,Adarius Taylor,TB,OLB,A.Taylor,00-0031120
2018,Alan Cross,TB,TE,A.Cross,00-0032745
2018,Andrew Adams,TB,DB,A.Adams,00-0032637
2018,Antony Auclair,TB,TE,A.Auclair,00-0033421
2018,Beau Allen,TB,DT,B.Allen,00-0031089
2018,Bobo Wilson,TB,WR,B.Wilson,00-0033434
2018,Brent Grimes,TB,CB,B.Grimes,00-0024183
2018,Cairo Santos,TB,K,C.Santos,00-0031203
2018,Cameron Brate,TB,TE,C.Brate,00-0031273
2018,Cameron Lynch,TB,LB,C.Lynch,00-0031815
2018,Carl Nassib,TB,DE,C.Nassib,00-0033129
2018,Carlton Davis,TB,CB,C.Davis,00-0034778
2018,Chris Conte,TB,FS,C.Conte,00-0028031
2018,Chris Godwin,TB,WR,C.Godwin,00-0033921
2018,David Rivers,TB,CB,D.Rivers,00-0033363
2018,De'Vante Harris,TB,CB,D.Harris,00-0032946
2018,Demone Harris,TB,DE,D.Harris,00-0034612
2018,DeSean Jackson,TB,WR,D.Jackson,00-0026189
2018,Devante Bond,TB,LB,D.Bond,00-0032789
2018,Freddie Martino,TB,WR,F.Martino,00-0030737
2018,Gerald McCoy,TB,DT,G.McCoy,00-0027856
2018,Isaiah Johnson,TB,FS,I.Johnson,00-0032749
2018,Jack Cichy,TB,LB,J.Cichy,00-0034415
2018,Jacquizz Rodgers,TB,RB,J.Rodgers,00-0028083
2018,Jameis Winston,TB,QB,J.Winston,00-0031503
2018,Jason Pierre-Paul,TB,DE,J.Pierre-Paul,00-0027867
2018,Javien Elliott,TB,CB,J.Elliott,00-0033070
2018,Jerel Worthy,TB,DT,J.Worthy,00-0029257
2018,Jeremiah Ledbetter,TB,DE,J.Ledbetter,00-0033582
2018,Jordan Whitehead,TB,FS,J.Whitehead,00-0034374
2018,Josh Shaw,TB,CB,J.Shaw,00-0032168
2018,Justin Evans,TB,SS,J.Evans,00-0033898
2018,Justin Watson,TB,WR,J.Watson,00-0034386
2018,Kevin Minter,TB,LB,K.Minter,00-0030382
2018,Kwon Alexander,TB,MLB,K.Alexander,00-0032109
2018,Lavonte David,TB,OLB,L.David,00-0029562
2018,M.J. Stewart,TB,CB,M.Stewart,00-0034355
2018,Mike Evans,TB,WR,M.Evans,00-0031408
2018,Noah Spence,TB,DE,N.Spence,00-0032952
2018,O.J. Howard,TB,TE,O.Howard,00-0033879
2018,Peyton Barber,TB,RB,P.Barber,00-0032741
2018,Rakeem Nunez-Roches,TB,DT,R.Nunez-Roches,00-0031957
2018,Riley Bullough,TB,LB,R.Bullough,00-0033424
2018,Ronald Jones,TB,RB,R.Jones,00-0034816
2018,Ryan Fitzpatrick,TB,QB,R.Fitzpatrick,00-0023682
2018,Ryan Smith,TB,CB,R.Smith,00-0032772
2018,Shaun Wilson,TB,RB,S.Wilson,00-0034621
2018,Vernon Hargreaves III,TB,CB,V.III,00-0032758
2018,Vinny Curry,TB,DE,V.Curry,00-0029412
2018,Vita Vea,TB,DT,V.Vea,00-0034773
2018,Will Clarke,TB,DE,W.Clarke,00-0031304
2018,William Gholston,TB,DT,W.Gholston,00-0030386
2018,Adoree' Jackson,TEN,CB,A.Jackson,00-0033878
2018,Anthony Firkser,TEN,TE,A.Firkser,00-0033455
2018,Austin Johnson,TEN,NT,A.Johnson,00-0032763
2018,Bennie Logan,TEN,DT,B.Logan,00-0030507
2018,Blaine Gabbert,TEN,QB,B.Gabbert,00-0027948
2018,Brian Orakpo,TEN,OLB,B.Orakpo,00-0026989
2018,Brynden Trawick,TEN,DB,B.Trawick,00-0030020
2018,Cameron Batson,TEN,WR,C.Batson,00-0034652
2018,Corey Davis,TEN,WR,C.Davis,00-0033871
2018,Dane Cruikshank,TEN,DB,D.Cruikshank,00-0034389
2018,DaQuan Jones,TEN,DE,D.Jones,00-0031054
2018,Daren Bates,TEN,LB,D.Bates,00-0029794
2018,Darius Jennings,TEN,WR,D.Jennings,00-0031972
2018,Darius Kilgo,TEN,NT,D.Kilgo,00-0032138
2018,David Fluellen,TEN,RB,D.Fluellen,00-0030711
2018,Delanie Walker,TEN,TE,D.Walker,00-0024389
2018,Derrick Henry,TEN,RB,D.Henry,00-0032764
2018,Derrick Morgan,TEN,OLB,D.Morgan,00-0027868
2018,Dion Lewis,TEN,RB,D.Lewis,00-0028087
2018,Harold Landry,TEN,LB,H.Landry,00-0034828
2018,Jayon Brown,TEN,ILB,J.Brown,00-0033954
2018,Jonnu Smith,TEN,TE,J.Smith,00-0033858
2018,Joshua Kalu,TEN,DB,J.Kalu,00-0034662
2018,Jurrell Casey,TEN,DE,J.Casey,00-0028015
2018,Kamalei Correa,TEN,OLB,K.Correa,00-0032386
2018,Kendrick Lewis,TEN,SS,K.Lewis,00-0027736
2018,Kenneth Durden,TEN,DB,K.Durden,00-0032931
2018,Kenny Vaccaro,TEN,SS,K.Vaccaro,00-0030060
2018,Kevin Byard,TEN,FS,K.Byard,00-0033132
2018,LaTroy Lewis,TEN,LB,L.Lewis,00-0033477
2018,LeShaun Sims,TEN,CB,L.Sims,00-0032783
2018,Logan Ryan,TEN,CB,L.Ryan,00-0030411
2018,Luke Stocker,TEN,TE,L.Stocker,00-0028042
2018,Malcolm Butler,TEN,CB,M.Butler,00-0031218
2018,Marcus Mariota,TEN,QB,M.Mariota,00-0032268
2018,Matt Dickerson,TEN,DE,M.Dickerson,00-0034657
2018,MyCole Pruitt,TEN,TE,M.Pruitt,00-0031585
2018,Nigel Harris,TEN,LB,N.Harris,00-0033700
2018,Rashaan Evans,TEN,ILB,R.Evans,00-0034743
2018,Robert Spillane,TEN,LB,R.Spillane,00-0034720
2018,Ryan Succop,TEN,K,R.Succop,00-0026968
2018,Sharif Finch,TEN,LB,S.Finch,00-0034659
2018,Tajae Sharpe,TEN,WR,T.Sharpe,00-0032778
2018,Taywan Taylor,TEN,WR,T.Taylor,00-0033911
2018,Wesley Woodyard,TEN,ILB,W.Woodyard,00-0025828
2018,Will Compton,TEN,ILB,W.Compton,00-0029869
2018,Adonis Alexander,WAS,DB,A.Alexander,00-0034840
2018,Adrian Peterson,WAS,RB,A.Peterson,00-0025394
2018,Alex Carter,WAS,CB,A.Carter,00-0031563
2018,Alex Smith,WAS,QB,A.Smith,00-0023436
2018,Brian Quick,WAS,WR,B.Quick,00-0029640
2018,Byron Marshall,WAS,RB,B.Marshall,00-0032964
2018,Caleb Brantley,WAS,DT,C.Brantley,00-0033962
2018,Cassanova McKinzy,WAS,LB,C.McKinzy,00-0032751
2018,Chris Thompson,WAS,RB,C.Thompson,00-0030404
2018,Colt McCoy,WAS,QB,C.McCoy,00-0027688
2018,Danny Johnson,WAS,DB,D.Johnson,00-0034071
2018,Daron Payne,WAS,NT,D.Payne,00-0034333
2018,Darvin Kidsy,WAS,WR,D.Kidsy,00-0034710
2018,Deshazor Everett,WAS,DB,D.Everett,00-0031844
2018,Dustin Hopkins,WAS,K,D.Hopkins,00-0030098
2018,Fabian Moreau,WAS,CB,F.Moreau,00-0033918
2018,Greg Stroman,WAS,CB,G.Stroman,00-0034337
2018,Ha Ha Clinton-Dix,WAS,SS,H.Clinton-Dix,00-0031333
2018,Harlan Miller,WAS,CB,H.Miller,00-0032798
2018,Jamison Crowder,WAS,WR,J.Crowder,00-0031941
2018,Jehu Chesson,WAS,WR,J.Chesson,00-0033464
2018,Jeremy Reaves,WAS,DB,J.Reaves,00-0034465
2018,Jeremy Sprinkle,WAS,TE,J.Sprinkle,00-0033528
2018,Jonathan Allen,WAS,DE,J.Allen,00-0033523
2018,Jordan Reed,WAS,TE,J.Reed,00-0030472
2018,Josh Doctson,WAS,WR,J.Doctson,00-0032760
2018,Josh Harvey-Clemons,WAS,LB,J.Harvey-Clemons,00-0033532
2018,Josh Johnson,WAS,QB,J.Johnson,00-0026300
2018,Josh Norman,WAS,CB,J.Norman,00-0029285
2018,Joshua Holsey,WAS,CB,J.Holsey,00-0033533
2018,Marcus Smith,WAS,LB,M.Smith,00-0031371
2018,Mark Sanchez,WAS,QB,M.Sanchez,00-0026898
2018,Marquis Flowers,WAS,LB,M.Flowers,00-0031290
2018,Mason Foster,WAS,ILB,M.Foster,00-0028022
2018,Matt Flanagan,WAS,TE,M.Flanagan,00-0034101
2018,Matthew Ioannidis,WAS,DE,M.Ioannidis,00-0032781
2018,Maurice Harris,WAS,WR,M.Harris,00-0032362
2018,Michael Floyd,WAS,WR,M.Floyd,00-0029638
2018,Montae Nicholson,WAS,SS,M.Nicholson,00-0033527
2018,Paul Richardson,WAS,WR,P.Richardson,00-0031257
2018,Pernell McPhee,WAS,LB,P.McPhee,00-0028103
2018,Preston Smith,WAS,OLB,P.Smith,00-0031935
2018,Quinton Dunbar,WAS,CB,Q.Dunbar,00-0032007
2018,Rob Kelley,WAS,RB,R.Kelley,00-0032371
2018,Ryan Anderson,WAS,LB,R.Anderson,00-0033525
2018,Ryan Kerrigan,WAS,OLB,R.Kerrigan,00-0027954
2018,Samaje Perine,WAS,RB,S.Perine,00-0033526
2018,Shaun Dion Hamilton,WAS,LB,S.Hamilton,00-0034336
2018,Stacy McGee,WAS,DT,S.McGee,00-0030515
2018,Tim Settle,WAS,DT,T.Settle,00-0034397
2018,Trey Quinn,WAS,WR,T.Quinn,00-0034339
2018,Troy Apke,WAS,DB,T.Apke,00-0034334
2018,Vernon Davis,WAS,TE,V.Davis,00-0024221
2018,Zach Brown,WAS,ILB,Z.Brown,00-0029566
2018,Zach Vigil,WAS,LB,Z.Vigil,00-0031728
